Date,Open,Close,High,Low
2005-06-27,109.19,109.44,109.21,109.02
2005-06-28,109.28,110.08,109.85,109.17
2005-06-29,109.96,110.65,110.39,109.69
2005-06-30,110.54,110.99,110.73,109.96
2005-07-01,110.91,111.85,111.74,110.58
2005-07-04,111.65,111.88,111.59,111.28
2005-07-05,111.6,112.12,111.65,111.41
2005-07-06,111.57,112.29,112.16,111.42
2005-07-07,112.14,112.32,111.99,111.44
2005-07-08,112.06,112.56,112.26,111.75
2005-07-11,112.14,112.29,111.68,111.65
2005-07-12,111.8,111.83,110.84,110.74
2005-07-13,110.85,112.27,111.92,110.75
2005-07-14,111.92,112.38,112.22,111.61
2005-07-15,112.33,112.41,112.21,111.71
2005-07-18,112.23,112.36,111.91,111.46
2005-07-19,111.88,112.97,112.74,111.81
2005-07-20,112.73,113.71,112.79,112.4
2005-07-21,112.7,112.86,110.36,109.87
2005-07-22,110.12,111.45,111.31,110.08
2005-07-25,111.27,111.98,111.39,111.16
2005-07-26,111.41,112.62,112.46,111.38
2005-07-27,112.5,112.81,112.4,112.12
2005-07-28,112.36,112.87,112.16,111.94
2005-07-29,112.1,112.76,112.71,111.9
